Realtime bandwidth: upload: 1755 Bytes/s; download: 1194 Bytes/s
Realtime bandwidth: upload: 74732 Bytes/s; download: 1036 Bytes/s
Realtime bandwidth: upload: 92797 Bytes/s; download: 979 Bytes/s
Realtime bandwidth: upload: 88362 Bytes/s; download: 987 Bytes/s
Realtime bandwidth: upload: 131443 Bytes/s; download: 1013 Bytes/s
Realtime bandwidth: upload: 191776 Bytes/s; download: 1143 Bytes/s
Realtime bandwidth: upload: 115698 Bytes/s; download: 916 Bytes/s
Realtime bandwidth: upload: 123444 Bytes/s; download: 1079 Bytes/s
Realtime bandwidth: upload: 87999 Bytes/s; download: 956 Bytes/s
Realtime bandwidth: upload: 97588 Bytes/s; download: 1024 Bytes/s
Realtime bandwidth: upload: 49053 Bytes/s; download: 979 Bytes/s
Realtime bandwidth: upload: 51921 Bytes/s; download: 977 Bytes/s
Realtime bandwidth: upload: 46593 Bytes/s; download: 979 Bytes/s
Realtime bandwidth: upload: 102776 Bytes/s; download: 1010 Bytes/s
Realtime bandwidth: upload: 68584 Bytes/s; download: 980 Bytes/s
Realtime bandwidth: upload: 53989 Bytes/s; download: 940 Bytes/s
Realtime bandwidth: upload: 41154 Bytes/s; download: 1014 Bytes/s
Realtime bandwidth: upload: 70896 Bytes/s; download: 1010 Bytes/s
Realtime bandwidth: upload: 57142 Bytes/s; download: 951 Bytes/s
Realtime bandwidth: upload: 80347 Bytes/s; download: 1008 Bytes/s
Realtime bandwidth: upload: 63222 Bytes/s; download: 986 Bytes/s
Realtime bandwidth: upload: 92137 Bytes/s; download: 1076 Bytes/s
Realtime bandwidth: upload: 68071 Bytes/s; download: 959 Bytes/s
Realtime bandwidth: upload: 67257 Bytes/s; download: 1016 Bytes/s
Realtime bandwidth: upload: 79879 Bytes/s; download: 959 Bytes/s
Realtime bandwidth: upload: 90768 Bytes/s; download: 1026 Bytes/s
Realtime bandwidth: upload: 91065 Bytes/s; download: 996 Bytes/s
Realtime bandwidth: upload: 70102 Bytes/s; download: 1023 Bytes/s
Realtime bandwidth: upload: 100844 Bytes/s; download: 960 Bytes/s
Realtime bandwidth: upload: 117714 Bytes/s; download: 992 Bytes/s
Realtime bandwidth: upload: 46783 Bytes/s; download: 1012 Bytes/s
Realtime bandwidth: upload: 53754 Bytes/s; download: 983 Bytes/s
Realtime bandwidth: upload: 40614 Bytes/s; download: 954 Bytes/s
Realtime bandwidth: upload: 39749 Bytes/s; download: 1005 Bytes/s
Realtime bandwidth: upload: 19626 Bytes/s; download: 983 Bytes/s
Realtime bandwidth: upload: 70362 Bytes/s; download: 1078 Bytes/s
Realtime bandwidth: upload: 62264 Bytes/s; download: 919 Bytes/s
Realtime bandwidth: upload: 92732 Bytes/s; download: 1053 Bytes/s
Realtime bandwidth: upload: 92692 Bytes/s; download: 1021 Bytes/s
Realtime bandwidth: upload: 125234 Bytes/s; download: 991 Bytes/s
Realtime bandwidth: upload: 56760 Bytes/s; download: 987 Bytes/s
Realtime bandwidth: upload: 74650 Bytes/s; download: 989 Bytes/s
Realtime bandwidth: upload: 42217 Bytes/s; download: 1045 Bytes/s
Realtime bandwidth: upload: 37107 Bytes/s; download: 915 Bytes/s
Realtime bandwidth: upload: 39085 Bytes/s; download: 1015 Bytes/s
Realtime bandwidth: upload: 52728 Bytes/s; download: 948 Bytes/s
Realtime bandwidth: upload: 63151 Bytes/s; download: 992 Bytes/s
Realtime bandwidth: upload: 94834 Bytes/s; download: 985 Bytes/s
Realtime bandwidth: upload: 77786 Bytes/s; download: 994 Bytes/s
Realtime bandwidth: upload: 95483 Bytes/s; download: 1051 Bytes/s
Realtime bandwidth: upload: 74448 Bytes/s; download: 999 Bytes/s
Realtime bandwidth: upload: 87716 Bytes/s; download: 988 Bytes/s
Realtime bandwidth: upload: 42797 Bytes/s; download: 952 Bytes/s
Realtime bandwidth: upload: 49061 Bytes/s; download: 1017 Bytes/s
Realtime bandwidth: upload: 72763 Bytes/s; download: 983 Bytes/s
Realtime bandwidth: upload: 102337 Bytes/s; download: 1025 Bytes/s
Realtime bandwidth: upload: 46461 Bytes/s; download: 986 Bytes/s
Realtime bandwidth: upload: 49014 Bytes/s; download: 1013 Bytes/s
Realtime bandwidth: upload: 47842 Bytes/s; download: 948 Bytes/s
Realtime bandwidth: upload: 58988 Bytes/s; download: 989 Bytes/s
Realtime bandwidth: upload: 56455 Bytes/s; download: 1006 Bytes/s
Realtime bandwidth: upload: 80604 Bytes/s; download: 987 Bytes/s
Realtime bandwidth: upload: 125552 Bytes/s; download: 1026 Bytes/s
Realtime bandwidth: upload: 111361 Bytes/s; download: 987 Bytes/s
Realtime bandwidth: upload: 68851 Bytes/s; download: 1027 Bytes/s
Realtime bandwidth: upload: 76605 Bytes/s; download: 990 Bytes/s
Realtime bandwidth: upload: 104923 Bytes/s; download: 1060 Bytes/s
Realtime bandwidth: upload: 120568 Bytes/s; download: 1024 Bytes/s
Realtime bandwidth: upload: 109528 Bytes/s; download: 985 Bytes/s
Realtime bandwidth: upload: 121077 Bytes/s; download: 1057 Bytes/s
Realtime bandwidth: upload: 123465 Bytes/s; download: 956 Bytes/s
Realtime bandwidth: upload: 62731 Bytes/s; download: 1012 Bytes/s
Realtime bandwidth: upload: 144922 Bytes/s; download: 1015 Bytes/s
Realtime bandwidth: upload: 152789 Bytes/s; download: 1021 Bytes/s
Realtime bandwidth: upload: 109661 Bytes/s; download: 954 Bytes/s
Realtime bandwidth: upload: 58385 Bytes/s; download: 1057 Bytes/s
Realtime bandwidth: upload: 19853 Bytes/s; download: 946 Bytes/s
Realtime bandwidth: upload: 34042 Bytes/s; download: 979 Bytes/s
Realtime bandwidth: upload: 154654 Bytes/s; download: 1067 Bytes/s
Realtime bandwidth: upload: 124465 Bytes/s; download: 957 Bytes/s
Realtime bandwidth: upload: 102603 Bytes/s; download: 1019 Bytes/s
Realtime bandwidth: upload: 152289 Bytes/s; download: 1017 Bytes/s
Realtime bandwidth: upload: 124928 Bytes/s; download: 1089 Bytes/s
Realtime bandwidth: upload: 40329 Bytes/s; download: 1012 Bytes/s
Realtime bandwidth: upload: 79247 Bytes/s; download: 988 Bytes/s
Realtime bandwidth: upload: 58127 Bytes/s; download: 1049 Bytes/s
Realtime bandwidth: upload: 65334 Bytes/s; download: 989 Bytes/s
Realtime bandwidth: upload: 92183 Bytes/s; download: 961 Bytes/s
Realtime bandwidth: upload: 49600 Bytes/s; download: 1045 Bytes/s
Realtime bandwidth: upload: 55582 Bytes/s; download: 987 Bytes/s
Realtime bandwidth: upload: 43662 Bytes/s; download: 1010 Bytes/s
Realtime bandwidth: upload: 58873 Bytes/s; download: 977 Bytes/s
Realtime bandwidth: upload: 113517 Bytes/s; download: 987 Bytes/s
Realtime bandwidth: upload: 74825 Bytes/s; download: 1025 Bytes/s
Realtime bandwidth: upload: 93710 Bytes/s; download: 987 Bytes/s
Realtime bandwidth: upload: 164614 Bytes/s; download: 1081 Bytes/s
Realtime bandwidth: upload: 163094 Bytes/s; download: 988 Bytes/s
Realtime bandwidth: upload: 167214 Bytes/s; download: 1076 Bytes/s
Realtime bandwidth: upload: 204907 Bytes/s; download: 1148 Bytes/s
Realtime bandwidth: upload: 166654 Bytes/s; download: 1074 Bytes/s
Realtime bandwidth: upload: 70714 Bytes/s; download: 1024 Bytes/s
Realtime bandwidth: upload: 76998 Bytes/s; download: 983 Bytes/s
Realtime bandwidth: upload: 72651 Bytes/s; download: 1024 Bytes/s
Realtime bandwidth: upload: 89614 Bytes/s; download: 993 Bytes/s
Realtime bandwidth: upload: 94402 Bytes/s; download: 959 Bytes/s
Realtime bandwidth: upload: 77471 Bytes/s; download: 994 Bytes/s
Realtime bandwidth: upload: 49688 Bytes/s; download: 949 Bytes/s
Realtime bandwidth: upload: 39546 Bytes/s; download: 1050 Bytes/s
Realtime bandwidth: upload: 20751 Bytes/s; download: 978 Bytes/s
Realtime bandwidth: upload: 47961 Bytes/s; download: 1006 Bytes/s
Realtime bandwidth: upload: 22729 Bytes/s; download: 976 Bytes/s
Realtime bandwidth: upload: 78215 Bytes/s; download: 983 Bytes/s
Realtime bandwidth: upload: 111029 Bytes/s; download: 1089 Bytes/s
Realtime bandwidth: upload: 99704 Bytes/s; download: 988 Bytes/s
Realtime bandwidth: upload: 41852 Bytes/s; download: 982 Bytes/s
Realtime bandwidth: upload: 100670 Bytes/s; download: 986 Bytes/s
Realtime bandwidth: upload: 23092 Bytes/s; download: 1012 Bytes/s
Realtime bandwidth: upload: 39309 Bytes/s; download: 975 Bytes/s
Realtime bandwidth: upload: 79860 Bytes/s; download: 1043 Bytes/s
Realtime bandwidth: upload: 69044 Bytes/s; download: 1014 Bytes/s
Realtime bandwidth: upload: 41865 Bytes/s; download: 959 Bytes/s
Realtime bandwidth: upload: 60295 Bytes/s; download: 1014 Bytes/s
Realtime bandwidth: upload: 37814 Bytes/s; download: 947 Bytes/s
Realtime bandwidth: upload: 49206 Bytes/s; download: 1038 Bytes/s
Realtime bandwidth: upload: 29403 Bytes/s; download: 978 Bytes/s
Realtime bandwidth: upload: 50508 Bytes/s; download: 982 Bytes/s
Realtime bandwidth: upload: 37813 Bytes/s; download: 944 Bytes/s
Realtime bandwidth: upload: 97295 Bytes/s; download: 990 Bytes/s
Realtime bandwidth: upload: 104820 Bytes/s; download: 1052 Bytes/s
Realtime bandwidth: upload: 132743 Bytes/s; download: 988 Bytes/s
Realtime bandwidth: upload: 148434 Bytes/s; download: 1022 Bytes/s
Realtime bandwidth: upload: 111519 Bytes/s; download: 958 Bytes/s
Realtime bandwidth: upload: 124242 Bytes/s; download: 1024 Bytes/s
Realtime bandwidth: upload: 133936 Bytes/s; download: 1018 Bytes/s
Realtime bandwidth: upload: 121915 Bytes/s; download: 989 Bytes/s
Realtime bandwidth: upload: 95488 Bytes/s; download: 1015 Bytes/s
Realtime bandwidth: upload: 48980 Bytes/s; download: 1052 Bytes/s
Realtime bandwidth: upload: 82060 Bytes/s; download: 1012 Bytes/s
Realtime bandwidth: upload: 131374 Bytes/s; download: 989 Bytes/s
Realtime bandwidth: upload: 115044 Bytes/s; download: 1210 Bytes/s
Realtime bandwidth: upload: 62270 Bytes/s; download: 990 Bytes/s
Realtime bandwidth: upload: 61291 Bytes/s; download: 1021 Bytes/s
Realtime bandwidth: upload: 54210 Bytes/s; download: 968 Bytes/s
Realtime bandwidth: upload: 89457 Bytes/s; download: 1021 Bytes/s
Realtime bandwidth: upload: 86620 Bytes/s; download: 985 Bytes/s
Realtime bandwidth: upload: 79099 Bytes/s; download: 1026 Bytes/s
Realtime bandwidth: upload: 83303 Bytes/s; download: 1018 Bytes/s
Realtime bandwidth: upload: 72141 Bytes/s; download: 954 Bytes/s
Realtime bandwidth: upload: 62143 Bytes/s; download: 1047 Bytes/s
Realtime bandwidth: upload: 85977 Bytes/s; download: 956 Bytes/s
Realtime bandwidth: upload: 57427 Bytes/s; download: 1081 Bytes/s
Realtime bandwidth: upload: 53744 Bytes/s; download: 982 Bytes/s
Realtime bandwidth: upload: 82900 Bytes/s; download: 1020 Bytes/s
Realtime bandwidth: upload: 52398 Bytes/s; download: 1014 Bytes/s
Realtime bandwidth: upload: 49259 Bytes/s; download: 985 Bytes/s
Realtime bandwidth: upload: 51451 Bytes/s; download: 1019 Bytes/s
Realtime bandwidth: upload: 135235 Bytes/s; download: 1042 Bytes/s
Realtime bandwidth: upload: 146386 Bytes/s; download: 992 Bytes/s
Realtime bandwidth: upload: 136842 Bytes/s; download: 989 Bytes/s
Realtime bandwidth: upload: 111211 Bytes/s; download: 1023 Bytes/s
Realtime bandwidth: upload: 70324 Bytes/s; download: 954 Bytes/s
Realtime bandwidth: upload: 63996 Bytes/s; download: 1047 Bytes/s
Realtime bandwidth: upload: 87269 Bytes/s; download: 975 Bytes/s
Realtime bandwidth: upload: 99839 Bytes/s; download: 1056 Bytes/s
Realtime bandwidth: upload: 96484 Bytes/s; download: 995 Bytes/s
Realtime bandwidth: upload: 98180 Bytes/s; download: 1042 Bytes/s
Realtime bandwidth: upload: 84644 Bytes/s; download: 1024 Bytes/s
Realtime bandwidth: upload: 59767 Bytes/s; download: 950 Bytes/s
Realtime bandwidth: upload: 63544 Bytes/s; download: 1029 Bytes/s
Realtime bandwidth: upload: 72694 Bytes/s; download: 1004 Bytes/s
Realtime bandwidth: upload: 57383 Bytes/s; download: 1027 Bytes/s
Realtime bandwidth: upload: 35448 Bytes/s; download: 978 Bytes/s
Realtime bandwidth: upload: 25560 Bytes/s; download: 974 Bytes/s
Realtime bandwidth: upload: 42175 Bytes/s; download: 982 Bytes/s
Realtime bandwidth: upload: 37378 Bytes/s; download: 945 Bytes/s
Realtime bandwidth: upload: 43782 Bytes/s; download: 979 Bytes/s
Realtime bandwidth: upload: 21422 Bytes/s; download: 979 Bytes/s
Realtime bandwidth: upload: 49788 Bytes/s; download: 1009 Bytes/s
Realtime bandwidth: upload: 84769 Bytes/s; download: 1165 Bytes/s
Realtime bandwidth: upload: 172003 Bytes/s; download: 1049 Bytes/s
Realtime bandwidth: upload: 130481 Bytes/s; download: 993 Bytes/s
Realtime bandwidth: upload: 96697 Bytes/s; download: 1017 Bytes/s
Realtime bandwidth: upload: 48719 Bytes/s; download: 982 Bytes/s
Realtime bandwidth: upload: 136394 Bytes/s; download: 1049 Bytes/s
Realtime bandwidth: upload: 99390 Bytes/s; download: 996 Bytes/s
Realtime bandwidth: upload: 20421 Bytes/s; download: 951 Bytes/s
Realtime bandwidth: upload: 92903 Bytes/s; download: 1021 Bytes/s
Realtime bandwidth: upload: 76378 Bytes/s; download: 1020 Bytes/s
Realtime bandwidth: upload: 84553 Bytes/s; download: 1031 Bytes/s
Realtime bandwidth: upload: 113031 Bytes/s; download: 1045 Bytes/s
Realtime bandwidth: upload: 88532 Bytes/s; download: 925 Bytes/s
Realtime bandwidth: upload: 54632 Bytes/s; download: 1020 Bytes/s
Realtime bandwidth: upload: 64218 Bytes/s; download: 986 Bytes/s
Realtime bandwidth: upload: 143336 Bytes/s; download: 1023 Bytes/s
Realtime bandwidth: upload: 61547 Bytes/s; download: 1017 Bytes/s
Realtime bandwidth: upload: 55071 Bytes/s; download: 987 Bytes/s
Realtime bandwidth: upload: 86422 Bytes/s; download: 1015 Bytes/s
Realtime bandwidth: upload: 100208 Bytes/s; download: 958 Bytes/s
Realtime bandwidth: upload: 152722 Bytes/s; download: 1054 Bytes/s
Realtime bandwidth: upload: 164145 Bytes/s; download: 1040 Bytes/s
Realtime bandwidth: upload: 120357 Bytes/s; download: 1026 Bytes/s
Realtime bandwidth: upload: 127646 Bytes/s; download: 959 Bytes/s
Realtime bandwidth: upload: 115281 Bytes/s; download: 1029 Bytes/s
Realtime bandwidth: upload: 123308 Bytes/s; download: 1083 Bytes/s
Realtime bandwidth: upload: 138848 Bytes/s; download: 990 Bytes/s
Realtime bandwidth: upload: 101304 Bytes/s; download: 1023 Bytes/s
Realtime bandwidth: upload: 196606 Bytes/s; download: 1140 Bytes/s
Realtime bandwidth: upload: 159423 Bytes/s; download: 1086 Bytes/s
Realtime bandwidth: upload: 41662 Bytes/s; download: 1015 Bytes/s
Realtime bandwidth: upload: 134310 Bytes/s; download: 1044 Bytes/s
Realtime bandwidth: upload: 93979 Bytes/s; download: 981 Bytes/s
Realtime bandwidth: upload: 97240 Bytes/s; download: 1027 Bytes/s
Realtime bandwidth: upload: 119837 Bytes/s; download: 956 Bytes/s
Realtime bandwidth: upload: 232098 Bytes/s; download: 1204 Bytes/s
Realtime bandwidth: upload: 111314 Bytes/s; download: 989 Bytes/s
Realtime bandwidth: upload: 113091 Bytes/s; download: 957 Bytes/s
Realtime bandwidth: upload: 88164 Bytes/s; download: 1027 Bytes/s
Realtime bandwidth: upload: 112538 Bytes/s; download: 1019 Bytes/s
Realtime bandwidth: upload: 95321 Bytes/s; download: 1029 Bytes/s
Realtime bandwidth: upload: 94781 Bytes/s; download: 955 Bytes/s
Realtime bandwidth: upload: 71325 Bytes/s; download: 1083 Bytes/s
Realtime bandwidth: upload: 79943 Bytes/s; download: 956 Bytes/s
Realtime bandwidth: upload: 99321 Bytes/s; download: 1018 Bytes/s
Realtime bandwidth: upload: 53018 Bytes/s; download: 1021 Bytes/s
Realtime bandwidth: upload: 17327 Bytes/s; download: 948 Bytes/s
Realtime bandwidth: upload: 62243 Bytes/s; download: 1077 Bytes/s
Realtime bandwidth: upload: 42388 Bytes/s; download: 950 Bytes/s
Realtime bandwidth: upload: 47145 Bytes/s; download: 980 Bytes/s
Realtime bandwidth: upload: 130772 Bytes/s; download: 1010 Bytes/s
Realtime bandwidth: upload: 196737 Bytes/s; download: 1079 Bytes/s
Realtime bandwidth: upload: 192302 Bytes/s; download: 1070 Bytes/s
Realtime bandwidth: upload: 206837 Bytes/s; download: 1108 Bytes/s
Realtime bandwidth: upload: 168328 Bytes/s; download: 1116 Bytes/s
Realtime bandwidth: upload: 149475 Bytes/s; download: 983 Bytes/s
Realtime bandwidth: upload: 165699 Bytes/s; download: 989 Bytes/s
Realtime bandwidth: upload: 189638 Bytes/s; download: 1013 Bytes/s
Realtime bandwidth: upload: 195748 Bytes/s; download: 1108 Bytes/s
Realtime bandwidth: upload: 118683 Bytes/s; download: 1048 Bytes/s
Realtime bandwidth: upload: 154730 Bytes/s; download: 1022 Bytes/s
Realtime bandwidth: upload: 61930 Bytes/s; download: 1020 Bytes/s
Realtime bandwidth: upload: 101261 Bytes/s; download: 1008 Bytes/s
Realtime bandwidth: upload: 39 Bytes/s; download: 254 Bytes/s
Realtime bandwidth: upload: 165 Bytes/s; download: 0 Bytes/s
